image_id,width,height,bbox,source
4896,720,405,"[246, 125, 32, 30]",starfish
4897,1920,1080,"[226, 4, 460, 324]",echinus
4897,1920,1080,"[134, 933, 268, 144]",echinus
4897,1920,1080,"[361, 604, 213, 288]",starfish
4898,1920,1080,"[1680, 417, 237, 264]",holothurian
4898,1920,1080,"[559, 412, 107, 100]",echinus
4898,1920,1080,"[623, 932, 120, 97]",echinus
4898,1920,1080,"[832, 7, 156, 133]",echinus
4898,1920,1080,"[14, 87, 235, 130]",echinus
4898,1920,1080,"[413, 393, 123, 100]",echinus
4898,1920,1080,"[388, 276, 180, 118]",echinus
4898,1920,1080,"[1, 417, 84, 136]",echinus
4898,1920,1080,"[1552, 278, 233, 128]",echinus
4898,1920,1080,"[1045, 2, 146, 92]",echinus
4898,1920,1080,"[466, 872, 137, 106]",echinus
4898,1920,1080,"[1536, 3, 257, 105]",echinus
4898,1920,1080,"[1749, 829, 170, 131]",echinus
4898,1920,1080,"[699, 452, 137, 116]",echinus
4898,1920,1080,"[1314, 100, 151, 105]",echinus
4898,1920,1080,"[1138, 612, 132, 114]",echinus
4898,1920,1080,"[921, 466, 141, 138]",starfish
4898,1920,1080,"[972, 272, 171, 127]",starfish
4898,1920,1080,"[1233, 902, 175, 133]",starfish
4898,1920,1080,"[665, 601, 165, 153]",starfish
4898,1920,1080,"[1436, 604, 192, 168]",starfish
4898,1920,1080,"[310, 718, 203, 166]",starfish
4898,1920,1080,"[172, 223, 244, 172]",starfish
4898,1920,1080,"[211, 495, 153, 114]",starfish
4898,1920,1080,"[685, 31, 126, 110]",starfish
4898,1920,1080,"[11, 634, 181, 118]",starfish
4898,1920,1080,"[392, 1, 158, 92]",starfish
4898,1920,1080,"[882, 852, 98, 122]",starfish
4898,1920,1080,"[1, 298, 73, 80]",starfish
4898,1920,1080,"[670, 796, 79, 61]",starfish
4899,720,405,"[71, 221, 84, 79]",holothurian
4899,720,405,"[260, 271, 62, 76]",echinus
4899,720,405,"[604, 306, 114, 97]",echinus
4899,720,405,"[374, 298, 45, 43]",echinus
4899,720,405,"[276, 107, 45, 44]",echinus
4899,720,405,"[302, 103, 36, 43]",echinus
4899,720,405,"[1, 1, 41, 25]",echinus
4899,720,405,"[199, 208, 71, 63]",starfish
4899,720,405,"[343, 363, 38, 35]",starfish
4899,720,405,"[645, 1, 75, 34]",starfish
4900,1920,1080,"[1048, 181, 218, 111]",holothurian
4901,3840,2160,"[1340, 329, 128, 97]",starfish
4901,3840,2160,"[2481, 1060, 239, 234]",echinus
4901,3840,2160,"[2653, 1490, 195, 225]",starfish
4901,3840,2160,"[2207, 588, 239, 279]",starfish
4902,3840,2160,"[205, 603, 524, 359]",scallop
4903,3840,2160,"[2453, 35, 75, 103]",echinus
4903,3840,2160,"[2184, 186, 120, 113]",echinus
4903,3840,2160,"[2072, 256, 90, 85]",echinus
4903,3840,2160,"[1780, 527, 69, 74]",echinus
4903,3840,2160,"[1730, 625, 74, 78]",echinus
4903,3840,2160,"[3349, 761, 331, 271]",echinus
4903,3840,2160,"[2471, 474, 172, 164]",echinus
4903,3840,2160,"[2013, 738, 125, 127]",echinus
4903,3840,2160,"[2347, 535, 99, 140]",echinus
4903,3840,2160,"[1878, 1219, 132, 167]",echinus
4903,3840,2160,"[1656, 1209, 120, 123]",echinus
4903,3840,2160,"[2627, 1543, 345, 350]",echinus
4903,3840,2160,"[2662, 1735, 499, 396]",echinus
4904,3840,2160,"[2249, 1032, 650, 227]",scallop
4904,3840,2160,"[2588, 1451, 1152, 710]",scallop
4905,720,405,"[505, 269, 91, 101]",holothurian
4905,720,405,"[0, 320, 54, 58]",echinus
4905,720,405,"[204, 307, 65, 70]",echinus
4905,720,405,"[386, 96, 44, 47]",echinus
4905,720,405,"[0, 40, 45, 48]",echinus
4906,3840,2160,"[2404, 1070, 132, 108]",echinus
4906,3840,2160,"[2364, 895, 148, 144]",echinus
4906,3840,2160,"[2091, 764, 124, 113]",echinus
4906,3840,2160,"[1916, 1172, 221, 216]",echinus
4906,3840,2160,"[2028, 506, 124, 114]",echinus
4906,3840,2160,"[2598, 852, 98, 98]",echinus
4906,3840,2160,"[1992, 365, 85, 74]",echinus
4906,3840,2160,"[561, 361, 296, 203]",echinus
4906,3840,2160,"[2530, 566, 102, 88]",echinus
4906,3840,2160,"[2310, 314, 94, 83]",echinus
4906,3840,2160,"[1708, 265, 90, 85]",echinus
4906,3840,2160,"[1598, 276, 86, 74]",echinus
4906,3840,2160,"[2924, 716, 81, 69]",echinus
4906,3840,2160,"[2908, 626, 95, 91]",echinus
4906,3840,2160,"[1453, 465, 207, 142]",starfish
4906,3840,2160,"[2751, 1056, 147, 108]",starfish
4906,3840,2160,"[3347, 756, 81, 69]",echinus
4906,3840,2160,"[3376, 623, 81, 69]",echinus
4906,3840,2160,"[3653, 794, 81, 69]",echinus
4906,3840,2160,"[3611, 697, 81, 69]",echinus
4906,3840,2160,"[1835, 315, 61, 60]",echinus
4906,3840,2160,"[1782, 299, 61, 60]",echinus
4907,720,405,"[89, 246, 92, 89]",holothurian
4907,720,405,"[181, 3, 44, 41]",echinus
4907,720,405,"[576, 177, 92, 81]",echinus
4907,720,405,"[200, 83, 35, 31]",echinus
4907,720,405,"[97, 32, 42, 44]",echinus
4907,720,405,"[564, 37, 92, 52]",starfish
4908,3840,2160,"[1320, 1160, 653, 518]",holothurian
4908,3840,2160,"[1325, 1157, 646, 519]",echinus
4909,720,405,"[78, 228, 90, 72]",echinus
4909,720,405,"[581, 93, 83, 79]",echinus
4910,3840,2160,"[1942, 702, 366, 373]",echinus
4910,3840,2160,"[358, 172, 415, 330]",echinus
4910,3840,2160,"[2058, 1258, 402, 431]",echinus
4910,3840,2160,"[35, 1447, 350, 281]",echinus
4910,3840,2160,"[381, 1114, 342, 286]",echinus
4910,3840,2160,"[1653, 461, 442, 454]",starfish
4911,3840,2160,"[1589, 217, 298, 265]",echinus
4911,3840,2160,"[694, 456, 193, 208]",echinus
4911,3840,2160,"[1868, 1607, 315, 301]",echinus
4911,3840,2160,"[2209, 1663, 226, 221]",echinus
4911,3840,2160,"[798, 1442, 197, 193]",echinus
4911,3840,2160,"[3282, 4, 480, 148]",echinus
4911,3840,2160,"[962, 1365, 170, 255]",echinus
4912,720,405,"[41, 220, 86, 83]",echinus
4912,720,405,"[370, 76, 46, 44]",echinus
4912,720,405,"[111, 65, 52, 39]",echinus
4912,720,405,"[565, 143, 31, 33]",echinus
4912,720,405,"[299, 14, 54, 51]",echinus
4912,720,405,"[645, 68, 38, 33]",echinus
4912,720,405,"[166, 139, 62, 55]",starfish
4912,720,405,"[0, 147, 72, 74]",starfish
4912,720,405,"[207, 84, 46, 38]",starfish
4912,720,405,"[467, 128, 47, 42]",starfish
4912,720,405,"[332, 172, 49, 46]",starfish
4912,720,405,"[404, 90, 50, 46]",starfish
4912,720,405,"[495, 109, 38, 31]",starfish
4913,3840,2160,"[2697, 1474, 204, 185]",echinus
4913,3840,2160,"[2252, 1424, 196, 167]",echinus
4913,3840,2160,"[2110, 1157, 120, 98]",echinus
4913,3840,2160,"[1821, 1253, 140, 142]",echinus
4913,3840,2160,"[1814, 1763, 136, 170]",echinus
4913,3840,2160,"[2027, 1435, 196, 158]",echinus
4913,3840,2160,"[2038, 1032, 118, 108]",echinus
4913,3840,2160,"[356, 2001, 257, 151]",echinus
4913,3840,2160,"[3117, 2006, 158, 155]",echinus
4913,3840,2160,"[573, 845, 131, 111]",echinus
4913,3840,2160,"[2533, 1106, 139, 114]",echinus
4913,3840,2160,"[1883, 1365, 133, 164]",echinus
4913,3840,2160,"[2363, 1243, 138, 80]",starfish
4913,3840,2160,"[432, 1860, 211, 154]",starfish
4913,3840,2160,"[2148, 1235, 98, 72]",echinus
4913,3840,2160,"[126, 2074, 225, 87]",echinus
4914,3840,2160,"[2241, 1128, 215, 179]",echinus
4914,3840,2160,"[2448, 81, 124, 114]",echinus
4914,3840,2160,"[3114, 799, 127, 115]",echinus
4914,3840,2160,"[2880, 551, 122, 114]",echinus
4914,3840,2160,"[3396, 998, 118, 115]",echinus
4914,3840,2160,"[325, 702, 178, 141]",echinus
4914,3840,2160,"[2858, 1062, 209, 162]",echinus
4914,3840,2160,"[3629, 921, 125, 106]",echinus
4914,3840,2160,"[3430, 609, 118, 108]",echinus
4914,3840,2160,"[1404, 713, 126, 116]",echinus
4914,3840,2160,"[1653, 877, 119, 121]",echinus
4914,3840,2160,"[1586, 779, 111, 95]",echinus
4914,3840,2160,"[1754, 328, 103, 99]",echinus
4914,3840,2160,"[3550, 785, 116, 119]",echinus
4914,3840,2160,"[2914, 931, 183, 160]",echinus
4914,3840,2160,"[1, 1861, 164, 262]",echinus
4914,3840,2160,"[2769, 20, 93, 84]",echinus
4914,3840,2160,"[2939, 142, 96, 107]",echinus
4914,3840,2160,"[2822, 389, 100, 91]",echinus
4914,3840,2160,"[3532, 738, 119, 137]",echinus
4914,3840,2160,"[1, 561, 127, 126]",echinus
4914,3840,2160,"[204, 1665, 189, 174]",starfish
4914,3840,2160,"[1166, 512, 147, 84]",starfish
4914,3840,2160,"[2673, 1132, 171, 140]",starfish
4914,3840,2160,"[3320, 487, 118, 108]",echinus
4914,3840,2160,"[3414, 341, 118, 108]",echinus
4914,3840,2160,"[3204, 316, 118, 108]",echinus
4914,3840,2160,"[3269, 163, 118, 108]",echinus
4914,3840,2160,"[3110, 159, 118, 108]",echinus
4915,720,405,"[48, 335, 41, 43]",echinus
4915,720,405,"[158, 224, 26, 26]",echinus
4915,720,405,"[356, 222, 35, 34]",echinus
4915,720,405,"[285, 100, 26, 24]",echinus
4915,720,405,"[361, 14, 31, 27]",echinus
4915,720,405,"[542, 92, 41, 37]",echinus
4915,720,405,"[459, 275, 40, 37]",starfish
4916,720,405,"[450, 282, 56, 81]",holothurian
4916,720,405,"[458, 267, 87, 122]",holothurian
4916,720,405,"[223, 167, 62, 59]",echinus
4916,720,405,"[628, 183, 35, 32]",echinus
4916,720,405,"[521, 343, 38, 42]",echinus
4916,720,405,"[663, 278, 37, 35]",echinus
4917,1920,1080,"[720, 637, 135, 131]",echinus
4917,1920,1080,"[1351, 789, 141, 129]",echinus
4917,1920,1080,"[1828, 83, 91, 143]",echinus
4917,1920,1080,"[1594, 1018, 125, 59]",echinus
4917,1920,1080,"[1073, 924, 67, 59]",echinus
4917,1920,1080,"[739, 837, 169, 165]",starfish
4917,1920,1080,"[872, 582, 116, 113]",starfish
4917,1920,1080,"[444, 175, 129, 118]",starfish
4917,1920,1080,"[1365, 629, 131, 112]",starfish
4917,1920,1080,"[331, 25, 147, 114]",starfish
4917,1920,1080,"[163, 393, 137, 116]",starfish
4917,1920,1080,"[835, 503, 109, 94]",starfish
4917,1920,1080,"[1003, 1013, 142, 63]",starfish
4918,720,405,"[187, 106, 45, 39]",echinus
4918,720,405,"[584, 102, 47, 41]",echinus
4918,720,405,"[528, 255, 40, 40]",echinus
4918,720,405,"[169, 158, 53, 43]",echinus
4918,720,405,"[81, 84, 47, 47]",echinus
4918,720,405,"[1, 140, 50, 67]",echinus
4918,720,405,"[146, 58, 50, 49]",echinus
4918,720,405,"[1, 333, 101, 71]",starfish
4918,720,405,"[629, 60, 40, 41]",echinus
4918,720,405,"[330, 51, 40, 41]",echinus
4919,1920,1080,"[1485, 259, 228, 181]",echinus
4919,1920,1080,"[1267, 186, 138, 122]",echinus
4919,1920,1080,"[1480, 200, 234, 123]",starfish
4920,720,405,"[507, 201, 54, 63]",echinus
4920,720,405,"[281, 5, 58, 46]",echinus
4920,720,405,"[135, 265, 32, 29]",echinus
4920,720,405,"[466, 1, 42, 35]",echinus
4920,720,405,"[589, 12, 55, 36]",echinus
4920,720,405,"[451, 290, 60, 51]",starfish
4920,720,405,"[200, 132, 48, 40]",starfish
4920,720,405,"[172, 190, 45, 41]",starfish
4920,720,405,"[3, 93, 56, 35]",starfish
4920,720,405,"[519, 337, 32, 32]",starfish
4920,720,405,"[230, 43, 48, 29]",starfish
4920,720,405,"[195, 22, 36, 26]",starfish
4920,720,405,"[542, 245, 46, 37]",starfish
4920,720,405,"[225, 211, 38, 31]",starfish
4920,720,405,"[579, 276, 30, 28]",starfish
4921,3840,2160,"[2278, 740, 170, 154]",echinus
4921,3840,2160,"[897, 1281, 170, 146]",echinus
4921,3840,2160,"[708, 780, 164, 152]",echinus
4921,3840,2160,"[535, 443, 141, 126]",echinus
4921,3840,2160,"[906, 373, 127, 128]",echinus
4921,3840,2160,"[41, 648, 150, 142]",echinus
4921,3840,2160,"[2132, 492, 143, 132]",echinus
4921,3840,2160,"[950, 669, 173, 152]",echinus
4921,3840,2160,"[724, 465, 141, 119]",echinus
4921,3840,2160,"[1707, 156, 131, 128]",echinus
4921,3840,2160,"[33, 1555, 179, 148]",echinus
4921,3840,2160,"[2107, 817, 200, 186]",echinus
4921,3840,2160,"[2576, 1845, 148, 140]",echinus
4921,3840,2160,"[1263, 1054, 129, 146]",echinus
4921,3840,2160,"[2008, 1135, 152, 126]",echinus
4921,3840,2160,"[1283, 60, 111, 108]",echinus
4921,3840,2160,"[523, 570, 134, 118]",echinus
4921,3840,2160,"[2341, 619, 191, 161]",echinus
4921,3840,2160,"[823, 740, 161, 141]",starfish
4921,3840,2160,"[1973, 551, 168, 121]",starfish
4921,3840,2160,"[2948, 1195, 133, 173]",starfish
4921,3840,2160,"[1478, 1032, 239, 177]",starfish
4922,3840,2160,"[1166, 371, 132, 140]",echinus
4922,3840,2160,"[3089, 657, 210, 180]",echinus
4922,3840,2160,"[973, 2019, 264, 132]",echinus
4922,3840,2160,"[1350, 274, 119, 134]",echinus
4922,3840,2160,"[1466, 262, 106, 113]",echinus
4922,3840,2160,"[281, 398, 122, 111]",echinus
4922,3840,2160,"[249, 325, 118, 119]",echinus
4922,3840,2160,"[489, 153, 122, 103]",echinus
4922,3840,2160,"[1609, 913, 207, 119]",echinus
4922,3840,2160,"[2336, 654, 138, 151]",echinus
4922,3840,2160,"[1875, 812, 176, 157]",echinus
4922,3840,2160,"[1474, 472, 139, 132]",echinus
4922,3840,2160,"[1011, 650, 138, 138]",echinus
4922,3840,2160,"[945, 1049, 163, 102]",starfish
4922,3840,2160,"[1422, 452, 88, 81]",echinus
4922,3840,2160,"[1679, 830, 114, 84]",echinus
4922,3840,2160,"[1695, 720, 135, 78]",starfish
4922,3840,2160,"[1825, 834, 94, 122]",echinus
4922,3840,2160,"[1877, 1004, 88, 106]",echinus
4922,3840,2160,"[2267, 763, 115, 120]",echinus
4923,3840,2160,"[2909, 1611, 181, 136]",echinus
4923,3840,2160,"[1504, 1983, 133, 125]",echinus
4923,3840,2160,"[3153, 1552, 221, 159]",echinus
4923,3840,2160,"[1320, 1957, 110, 109]",echinus
4923,3840,2160,"[3078, 1109, 103, 93]",echinus
4923,3840,2160,"[3439, 1728, 191, 178]",starfish
4923,3840,2160,"[2181, 1778, 135, 95]",starfish
4923,3840,2160,"[2883, 2062, 173, 87]",starfish
4923,3840,2160,"[2581, 1627, 102, 80]",starfish
4924,720,405,"[246, 247, 62, 62]",echinus
4924,720,405,"[60, 333, 76, 65]",echinus
4924,720,405,"[146, 93, 63, 56]",echinus
4924,720,405,"[185, 339, 64, 56]",echinus
4924,720,405,"[519, 182, 50, 51]",echinus
4924,720,405,"[31, 60, 70, 73]",echinus
4924,720,405,"[502, 108, 52, 51]",echinus
4924,720,405,"[476, 205, 43, 43]",echinus
4924,720,405,"[1, 140, 57, 90]",echinus
4924,720,405,"[404, 330, 63, 59]",echinus
4924,720,405,"[41, 1, 106, 70]",echinus
4924,720,405,"[577, 38, 46, 46]",echinus
4924,720,405,"[410, 374, 57, 30]",echinus
4924,720,405,"[659, 180, 55, 42]",echinus
4924,720,405,"[135, 151, 63, 56]",starfish
4924,720,405,"[454, 157, 52, 54]",starfish
4924,720,405,"[1, 78, 36, 70]",starfish
4924,720,405,"[54, 139, 103, 86]",starfish
4924,720,405,"[93, 60, 78, 71]",starfish
4924,720,405,"[602, 317, 58, 47]",starfish
4924,720,405,"[175, 132, 56, 51]",starfish
4924,720,405,"[466, 255, 48, 41]",starfish
4924,720,405,"[375, 363, 46, 41]",starfish
4925,1920,1080,"[628, 735, 100, 87]",echinus
4925,1920,1080,"[1112, 791, 94, 85]",echinus
4925,1920,1080,"[965, 619, 80, 76]",echinus
4925,1920,1080,"[773, 540, 84, 80]",echinus
4925,1920,1080,"[1473, 459, 66, 61]",echinus
4925,1920,1080,"[443, 391, 78, 70]",echinus
4925,1920,1080,"[1385, 472, 60, 58]",echinus
4925,1920,1080,"[264, 454, 72, 65]",echinus
4925,1920,1080,"[510, 449, 63, 59]",echinus
4925,1920,1080,"[181, 485, 71, 60]",echinus
4925,1920,1080,"[1274, 440, 58, 55]",echinus
4925,1920,1080,"[753, 297, 52, 47]",echinus
4925,1920,1080,"[259, 760, 132, 110]",echinus
4925,1920,1080,"[204, 730, 118, 84]",echinus
4925,1920,1080,"[351, 858, 174, 117]",starfish
4925,1920,1080,"[628, 898, 131, 91]",starfish
4925,1920,1080,"[110, 851, 134, 100]",starfish
4925,1920,1080,"[588, 813, 132, 97]",starfish
4925,1920,1080,"[474, 928, 132, 83]",starfish
4925,1920,1080,"[786, 704, 111, 80]",starfish
4925,1920,1080,"[1612, 733, 137, 81]",starfish
4925,1920,1080,"[1445, 911, 115, 107]",starfish
4925,1920,1080,"[1521, 754, 113, 82]",starfish
4925,1920,1080,"[781, 272, 53, 47]",echinus
4925,1920,1080,"[744, 216, 53, 47]",echinus
4925,1920,1080,"[1024, 262, 53, 47]",echinus
4925,1920,1080,"[1165, 324, 53, 47]",echinus
4925,1920,1080,"[1427, 214, 53, 47]",echinus
4926,720,405,"[404, 124, 41, 36]",echinus
4926,720,405,"[359, 171, 45, 39]",echinus
4926,720,405,"[233, 291, 56, 60]",echinus
4926,720,405,"[416, 159, 54, 46]",echinus
4926,720,405,"[509, 268, 88, 85]",echinus
4926,720,405,"[467, 80, 28, 22]",echinus
4926,720,405,"[172, 374, 41, 31]",echinus
4926,720,405,"[320, 236, 49, 47]",starfish
4927,3840,2160,"[954, 179, 138, 114]",echinus
4927,3840,2160,"[2862, 305, 182, 170]",echinus
4927,3840,2160,"[2119, 106, 260, 109]",starfish
4927,3840,2160,"[1985, 134, 203, 81]",starfish
4928,1920,1080,"[439, 978, 165, 98]",echinus
4929,720,405,"[180, 158, 62, 63]",echinus
4929,720,405,"[141, 187, 64, 68]",echinus
4929,720,405,"[162, 342, 87, 62]",echinus
4929,720,405,"[207, 207, 63, 59]",echinus
4929,720,405,"[455, 369, 41, 34]",echinus
4929,720,405,"[209, 319, 47, 49]",echinus
4929,720,405,"[195, 216, 42, 49]",echinus
4929,720,405,"[179, 251, 58, 61]",starfish
4929,720,405,"[104, 48, 51, 50]",starfish
4929,720,405,"[522, 364, 48, 42]",starfish
4930,720,405,"[447, 315, 100, 38]",holothurian
4930,720,405,"[562, 194, 73, 41]",holothurian
4930,720,405,"[502, 47, 48, 53]",echinus
4930,720,405,"[383, 376, 80, 29]",echinus
4930,720,405,"[557, 277, 74, 58]",starfish
4930,720,405,"[453, 281, 45, 46]",starfish
4930,720,405,"[164, 146, 92, 62]",starfish
4931,720,405,"[629, 327, 88, 49]",holothurian
4931,720,405,"[242, 350, 45, 55]",holothurian
4931,720,405,"[53, 243, 44, 33]",echinus
4931,720,405,"[518, 61, 29, 31]",echinus
4931,720,405,"[333, 83, 47, 46]",echinus
4931,720,405,"[235, 242, 47, 52]",echinus
4931,720,405,"[442, 377, 61, 28]",echinus
4931,720,405,"[470, 103, 41, 53]",echinus
4931,720,405,"[238, 62, 33, 37]",echinus
4931,720,405,"[139, 90, 33, 32]",echinus
4931,720,405,"[146, 224, 42, 38]",echinus
4931,720,405,"[204, 44, 37, 40]",echinus
4931,720,405,"[305, 19, 42, 42]",echinus
4931,720,405,"[1, 343, 33, 45]",echinus
4931,720,405,"[121, 6, 34, 33]",echinus
4931,720,405,"[166, 240, 36, 41]",echinus
4931,720,405,"[43, 16, 38, 31]",starfish
4932,3840,2160,"[1160, 2050, 253, 111]",echinus
4932,3840,2160,"[2205, 1690, 248, 203]",echinus
4932,3840,2160,"[352, 1202, 237, 123]",echinus
4932,3840,2160,"[2015, 194, 221, 248]",echinus
4932,3840,2160,"[3209, 306, 240, 181]",echinus
4932,3840,2160,"[239, 6, 181, 131]",echinus
4933,3840,2160,"[827, 600, 210, 158]",echinus
4933,3840,2160,"[1396, 483, 149, 127]",echinus
4933,3840,2160,"[3642, 420, 155, 135]",echinus
4933,3840,2160,"[710, 1258, 251, 210]",echinus
4933,3840,2160,"[260, 336, 169, 139]",echinus
4933,3840,2160,"[249, 1725, 254, 205]",echinus
4933,3840,2160,"[1213, 313, 128, 108]",echinus
4933,3840,2160,"[2736, 500, 118, 105]",echinus
4933,3840,2160,"[2255, 764, 134, 124]",echinus
4933,3840,2160,"[2415, 989, 133, 116]",echinus
4933,3840,2160,"[2404, 882, 122, 100]",echinus
4933,3840,2160,"[494, 620, 119, 103]",echinus
4933,3840,2160,"[769, 43, 128, 108]",echinus
4933,3840,2160,"[1451, 1, 128, 108]",echinus
4933,3840,2160,"[1816, 1, 128, 108]",echinus
4934,720,405,"[146, 24, 75, 62]",echinus
4934,720,405,"[343, 46, 54, 48]",echinus
4934,720,405,"[580, 180, 40, 41]",echinus
4934,720,405,"[469, 346, 53, 60]",echinus
4934,720,405,"[377, 76, 91, 63]",starfish
4934,720,405,"[171, 78, 100, 79]",starfish
4934,720,405,"[80, 1, 90, 36]",starfish
4935,720,405,"[301, 289, 67, 70]",echinus
4935,720,405,"[36, 236, 36, 37]",echinus
4935,720,405,"[198, 203, 36, 32]",echinus
4936,3840,2160,"[2067, 235, 199, 279]",holothurian
4936,3840,2160,"[205, 878, 498, 362]",echinus
4936,3840,2160,"[1067, 637, 327, 316]",echinus
4936,3840,2160,"[1472, 85, 186, 152]",echinus
4936,3840,2160,"[1482, 508, 199, 102]",starfish
4936,3840,2160,"[1811, 1204, 271, 200]",starfish
4937,3840,2160,"[1759, 1425, 181, 169]",echinus
4937,3840,2160,"[1929, 1161, 162, 201]",echinus
4937,3840,2160,"[1764, 992, 147, 158]",echinus
4937,3840,2160,"[1775, 284, 139, 137]",echinus
4937,3840,2160,"[1980, 890, 151, 176]",echinus
4937,3840,2160,"[1656, 791, 109, 118]",echinus
4937,3840,2160,"[1247, 1598, 109, 117]",echinus
4937,3840,2160,"[1313, 1783, 109, 117]",echinus
4937,3840,2160,"[888, 2044, 109, 117]",echinus
4937,3840,2160,"[862, 1413, 94, 96]",echinus
4937,3840,2160,"[925, 1368, 81, 91]",echinus
4937,3840,2160,"[578, 1728, 133, 113]",echinus
4937,3840,2160,"[1077, 1040, 81, 91]",echinus
4937,3840,2160,"[1138, 995, 81, 91]",echinus
4937,3840,2160,"[2409, 1871, 181, 169]",echinus
4938,3840,2160,"[1218, 919, 274, 284]",echinus
4938,3840,2160,"[3558, 1796, 277, 345]",echinus
4938,3840,2160,"[3121, 612, 197, 177]",echinus
4938,3840,2160,"[2239, 262, 124, 132]",echinus
4938,3840,2160,"[1, 952, 505, 675]",starfish
4939,720,405,"[360, 250, 48, 103]",holothurian
4939,720,405,"[276, 280, 53, 98]",holothurian
4939,720,405,"[310, 78, 34, 54]",holothurian
4939,720,405,"[302, 311, 96, 94]",echinus
4939,720,405,"[292, 34, 44, 50]",echinus
4939,720,405,"[236, 39, 44, 40]",echinus
4939,720,405,"[460, 188, 90, 85]",starfish
4939,720,405,"[256, 79, 64, 61]",starfish
4939,720,405,"[331, 150, 40, 35]",starfish
4939,720,405,"[329, 23, 47, 40]",starfish
4939,720,405,"[325, 77, 37, 30]",starfish
4940,3840,2160,"[2992, 343, 308, 134]",holothurian
4940,3840,2160,"[568, 114, 167, 158]",starfish
4940,3840,2160,"[1043, 1393, 406, 349]",starfish
4940,3840,2160,"[2050, 638, 150, 190]",holothurian
4941,720,405,"[354, 284, 66, 119]",holothurian
4941,720,405,"[334, 47, 37, 70]",holothurian
4941,720,405,"[295, 1, 43, 49]",holothurian
4941,720,405,"[319, 1, 50, 49]",echinus
4941,720,405,"[242, 1, 61, 45]",echinus
4941,720,405,"[290, 369, 86, 35]",echinus
4941,720,405,"[489, 237, 119, 111]",starfish
4941,720,405,"[263, 50, 78, 79]",starfish
4941,720,405,"[364, 1, 49, 26]",starfish
4941,720,405,"[345, 147, 46, 45]",starfish
4941,720,405,"[350, 46, 44, 37]",starfish
4941,720,405,"[236, 375, 66, 31]",holothurian
4942,720,405,"[327, 33, 56, 53]",echinus
4942,720,405,"[451, 190, 40, 38]",echinus
4942,720,405,"[18, 172, 41, 36]",echinus
4942,720,405,"[602, 65, 38, 37]",echinus
4942,720,405,"[349, 250, 40, 28]",echinus
4942,720,405,"[88, 184, 55, 37]",echinus
4942,720,405,"[566, 329, 86, 74]",starfish
4942,720,405,"[581, 144, 51, 35]",starfish
4942,720,405,"[435, 280, 48, 39]",starfish
4943,720,405,"[87, 85, 87, 77]",starfish
4943,720,405,"[69, 178, 110, 87]",starfish
4943,720,405,"[207, 320, 99, 85]",starfish
4943,720,405,"[0, 319, 97, 86]",starfish
4944,720,405,"[406, 206, 58, 93]",holothurian
4944,720,405,"[477, 269, 141, 106]",holothurian
4944,720,405,"[414, 7, 85, 71]",echinus
4944,720,405,"[247, 346, 79, 58]",echinus
4944,720,405,"[573, 232, 80, 75]",echinus
4944,720,405,"[436, 129, 82, 76]",echinus
4944,720,405,"[475, 67, 66, 58]",echinus
4944,720,405,"[607, 361, 67, 43]",echinus
4944,720,405,"[253, 96, 53, 51]",echinus
4944,720,405,"[621, 80, 98, 110]",echinus
4944,720,405,"[528, 17, 48, 50]",echinus
4944,720,405,"[1, 78, 51, 64]",echinus
4944,720,405,"[252, 273, 95, 80]",echinus
4944,720,405,"[100, 35, 92, 76]",echinus
4944,720,405,"[557, 1, 76, 40]",starfish
4944,720,405,"[676, 214, 44, 81]",starfish
4944,720,405,"[341, 87, 96, 90]",starfish
4944,720,405,"[625, 310, 58, 53]",starfish
4944,720,405,"[338, 244, 75, 63]",starfish
4944,720,405,"[377, 183, 62, 54]",starfish
4944,720,405,"[1, 174, 56, 76]",starfish
4945,1920,1080,"[61, 760, 187, 149]",echinus
4945,1920,1080,"[697, 854, 113, 109]",echinus
4945,1920,1080,"[1446, 621, 92, 87]",echinus
4945,1920,1080,"[875, 640, 96, 98]",echinus
4945,1920,1080,"[1338, 522, 71, 68]",echinus
4945,1920,1080,"[1647, 749, 90, 86]",echinus
4945,1920,1080,"[1119, 790, 106, 91]",echinus
4945,1920,1080,"[671, 1010, 139, 68]",echinus
4945,1920,1080,"[1290, 104, 62, 56]",echinus
4945,1920,1080,"[1264, 456, 64, 63]",echinus
4945,1920,1080,"[1068, 268, 77, 73]",echinus
4945,1920,1080,"[1488, 302, 84, 78]",echinus
4946,1920,1080,"[824, 71, 111, 116]",echinus
4946,1920,1080,"[1088, 1016, 122, 60]",echinus
4946,1920,1080,"[1697, 452, 104, 84]",echinus
4946,1920,1080,"[634, 260, 123, 117]",starfish
4946,1920,1080,"[516, 10, 118, 69]",starfish
4947,720,405,"[69, 236, 65, 58]",echinus
4947,720,405,"[260, 203, 43, 37]",echinus
4947,720,405,"[150, 151, 40, 37]",echinus
4947,720,405,"[318, 56, 36, 38]",echinus
4947,720,405,"[171, 117, 39, 32]",echinus
4947,720,405,"[151, 251, 96, 98]",echinus
4947,720,405,"[94, 0, 44, 26]",echinus
4947,720,405,"[284, 263, 51, 41]",starfish
4948,720,405,"[237, 300, 79, 79]",echinus
4948,720,405,"[249, 78, 40, 37]",echinus
4948,720,405,"[303, 61, 37, 34]",echinus
